"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"08/09/2020";"0000";"17,2";"17,3";"17,2";"92,0";"92,0";"92,0";"15,9";"16,0";"15,9";"1016,4";"1016,9";"1016,4";"0,7";"208,0";"3,9";"";"1,6"
"08/09/2020";"0100";"17,2";"17,3";"17,2";"93,0";"93,0";"92,0";"16,0";"16,1";"15,9";"1017,7";"1017,7";"1016,4";"1,3";"231,0";"2,8";"";"3,2"
"08/09/2020";"0200";"17,3";"17,3";"17,2";"93,0";"93,0";"93,0";"16,1";"16,2";"16,0";"1017,3";"1017,9";"1016,9";"0,8";"225,0";"2,9";"";"7,0"
"08/09/2020";"0300";"17,2";"17,3";"17,2";"93,0";"93,0";"93,0";"16,1";"16,1";"16,0";"1016,8";"1017,3";"1016,4";"0,8";"192,0";"2,2";"";"2,0"
"08/09/2020";"0400";"17,1";"17,3";"17,1";"93,0";"93,0";"93,0";"16,0";"16,1";"16,0";"1016,7";"1017,1";"1016,5";"1,1";"164,0";"3,7";"";"2,8"
"08/09/2020";"0500";"17,3";"17,3";"17,0";"93,0";"93,0";"93,0";"16,2";"16,2";"15,9";"1016,1";"1016,9";"1016,1";"1,4";"161,0";"6,1";"";"2,6"
"08/09/2020";"0600";"17,2";"17,4";"17,2";"93,0";"93,0";"93,0";"16,0";"16,2";"16,0";"1015,5";"1016,2";"1014,9";"1,2";"218,0";"3,4";"";"0,4"
"08/09/2020";"0700";"17,2";"17,2";"17,0";"93,0";"93,0";"93,0";"16,0";"16,1";"15,9";"1015,0";"1015,8";"1014,8";"2,2";"147,0";"4,7";"0,30";"0,4"
"08/09/2020";"0800";"17,4";"17,4";"17,2";"92,0";"93,0";"92,0";"16,2";"16,2";"16,0";"1015,2";"1015,7";"1014,8";"2,7";"157,0";"6,5";"1,20";"0,2"
"08/09/2020";"0900";"17,4";"17,5";"17,3";"93,0";"93,0";"92,0";"16,1";"16,3";"16,1";"1016,2";"1016,2";"1015,1";"1,4";"198,0";"6,5";"";"4,6"
"08/09/2020";"1000";"17,1";"17,4";"17,1";"93,0";"93,0";"93,0";"15,9";"16,1";"15,9";"1016,9";"1016,9";"1015,9";"0,7";"182,0";"3,7";"4,90";"0,4"
"08/09/2020";"1100";"17,6";"17,6";"17,1";"92,0";"93,0";"92,0";"16,3";"16,4";"15,9";"1017,4";"1017,4";"1016,9";"1,8";"162,0";"3,8";"125,40";"0,2"
"08/09/2020";"1200";"17,8";"17,8";"17,5";"91,0";"92,0";"91,0";"16,3";"16,4";"16,2";"1018,2";"1018,2";"1017,4";"1,6";"167,0";"4,9";"126,10";"0,0"
"08/09/2020";"1300";"18,0";"18,0";"17,7";"92,0";"92,0";"91,0";"16,6";"16,6";"16,2";"1018,5";"1018,6";"1018,2";"2,0";"165,0";"4,8";"218,20";"0,6"
"08/09/2020";"1400";"18,1";"18,1";"17,9";"92,0";"92,0";"92,0";"16,9";"16,9";"16,5";"1018,7";"1018,9";"1018,5";"1,5";"205,0";"4,9";"285,80";"1,4"
"08/09/2020";"1500";"18,3";"18,4";"18,1";"93,0";"93,0";"92,0";"17,1";"17,2";"16,9";"1018,5";"1018,8";"1018,4";"1,6";"204,0";"4,2";"267,30";"1,4"
"08/09/2020";"1600";"18,6";"18,6";"18,2";"93,0";"93,0";"93,0";"17,4";"17,4";"17,0";"1018,0";"1018,5";"1018,0";"1,7";"178,0";"3,9";"394,40";"2,2"
"08/09/2020";"1700";"18,8";"18,9";"18,6";"93,0";"93,0";"93,0";"17,6";"17,7";"17,4";"1017,7";"1018,0";"1017,6";"2,1";"160,0";"4,6";"528,90";"0,6"
"08/09/2020";"1800";"18,8";"18,9";"18,7";"93,0";"93,0";"93,0";"17,6";"17,8";"17,5";"1017,5";"1017,7";"1017,4";"2,0";"163,0";"4,6";"438,50";"1,8"
"08/09/2020";"1900";"18,7";"18,9";"18,6";"93,0";"93,0";"93,0";"17,6";"17,7";"17,5";"1017,7";"1017,7";"1017,4";"1,8";"165,0";"4,6";"226,10";"1,2"
"08/09/2020";"2000";"18,7";"18,8";"18,6";"93,0";"93,0";"93,0";"17,5";"17,6";"17,5";"1018,0";"1018,0";"1017,7";"2,1";"169,0";"4,8";"106,60";"1,4"
"08/09/2020";"2100";"18,6";"18,7";"18,5";"93,0";"93,0";"93,0";"17,4";"17,6";"17,4";"1018,3";"1018,3";"1018,0";"1,7";"167,0";"5,0";"34,00";"1,6"
"08/09/2020";"2200";"18,5";"18,5";"18,5";"93,0";"93,0";"93,0";"17,4";"17,4";"17,4";"1018,6";"1018,6";"1018,3";"1,5";"177,0";"4,7";"0,20";"1,4"
"08/09/2020";"2300";"18,5";"18,5";"18,5";"93,0";"93,0";"93,0";"17,4";"17,4";"17,3";"1019,1";"1019,1";"1018,6";"1,4";"175,0";"4,6";"";"2,0"
"09/09/2020";"0000";"18,5";"18,6";"18,5";"93,0";"93,0";"93,0";"17,4";"17,5";"17,4";"1019,6";"1019,6";"1019,1";"1,3";"173,0";"3,9";"";"3,0"
"09/09/2020";"0100";"18,5";"18,5";"18,5";"93,0";"93,0";"93,0";"17,4";"17,5";"17,4";"1019,7";"1019,8";"1019,6";"1,1";"157,0";"4,0";"";"4,0"
"09/09/2020";"0200";"18,5";"18,5";"18,4";"94,0";"94,0";"93,0";"17,4";"17,4";"17,4";"1019,8";"1019,8";"1019,7";"1,5";"175,0";"4,2";"";"3,6"
"09/09/2020";"0300";"18,7";"18,7";"18,4";"94,0";"94,0";"94,0";"17,6";"17,6";"17,4";"1019,6";"1019,8";"1019,6";"0,9";"189,0";"3,8";"";"2,2"
"09/09/2020";"0400";"18,7";"18,8";"18,6";"94,0";"94,0";"94,0";"17,7";"17,7";"17,5";"1019,4";"1019,7";"1019,4";"0,1";"258,0";"2,7";"";"1,8"
"09/09/2020";"0500";"18,7";"18,8";"18,7";"94,0";"94,0";"94,0";"17,7";"17,7";"17,6";"1019,0";"1019,4";"1019,0";"0,4";"233,0";"2,1";"";"2,0"
"09/09/2020";"0600";"19,0";"19,0";"18,7";"94,0";"94,0";"94,0";"17,9";"18,0";"17,7";"1018,6";"1019,0";"1018,6";"0,2";"243,0";"2,1";"";"2,6"
"09/09/2020";"0700";"19,0";"19,0";"19,0";"94,0";"94,0";"94,0";"17,9";"18,0";"17,9";"1018,3";"1018,6";"1018,1";"0,1";"202,0";"1,6";"";"2,6"
"09/09/2020";"0800";"19,1";"19,1";"19,0";"94,0";"94,0";"94,0";"18,0";"18,0";"17,9";"1018,4";"1018,4";"1018,1";"0,1";"193,0";"1,3";"";"2,0"
"09/09/2020";"0900";"19,1";"19,2";"19,1";"94,0";"94,0";"94,0";"18,1";"18,1";"18,0";"1019,0";"1019,0";"1018,3";"0,1";"254,0";"1,3";"0,40";"1,0"
"09/09/2020";"1000";"19,2";"19,2";"19,1";"94,0";"94,0";"94,0";"18,2";"18,2";"18,1";"1019,6";"1019,6";"1019,0";"0,1";"327,0";"2,1";"0,90";"0,0"
"09/09/2020";"1100";"19,3";"19,3";"19,2";"94,0";"94,0";"94,0";"18,2";"18,2";"18,2";"1020,0";"1020,0";"1019,6";"0,2";"336,0";"1,8";"19,20";"0,0"
"09/09/2020";"1200";"19,5";"19,5";"19,3";"94,0";"94,0";"94,0";"18,4";"18,5";"18,2";"1020,5";"1020,6";"1020,0";"0,3";"320,0";"1,5";"53,30";"0,0"
"09/09/2020";"1300";"20,2";"20,2";"19,5";"90,0";"94,0";"90,0";"18,5";"18,7";"18,4";"1020,5";"1020,5";"1020,3";"1,3";"10,0";"3,6";"185,60";"0,0"
"09/09/2020";"1400";"20,4";"20,4";"20,2";"88,0";"90,0";"88,0";"18,3";"18,5";"18,2";"1020,4";"1020,5";"1020,3";"1,3";"352,0";"4,6";"166,10";"0,0"
"09/09/2020";"1500";"20,5";"20,6";"20,4";"88,0";"88,0";"87,0";"18,4";"18,5";"18,2";"1019,9";"1020,4";"1019,9";"1,0";"338,0";"4,1";"191,00";"0,0"
"09/09/2020";"1600";"20,9";"21,0";"20,5";"86,0";"88,0";"86,0";"18,5";"18,6";"18,4";"1019,4";"1019,9";"1019,4";"1,3";"359,0";"4,6";"283,70";"0,0"
"09/09/2020";"1700";"20,7";"21,0";"20,7";"89,0";"89,0";"86,0";"18,8";"18,8";"18,5";"1019,0";"1019,4";"1019,0";"1,2";"337,0";"4,2";"187,90";"0,0"
"09/09/2020";"1800";"20,5";"20,7";"20,4";"90,0";"90,0";"89,0";"18,8";"18,9";"18,6";"1018,6";"1019,0";"1018,6";"1,6";"346,0";"4,3";"163,30";"0,0"
"09/09/2020";"1900";"20,4";"20,6";"20,3";"91,0";"91,0";"90,0";"18,8";"18,9";"18,7";"1018,7";"1018,7";"1018,6";"2,2";"354,0";"4,5";"125,90";"0,4"
"09/09/2020";"2000";"20,4";"20,5";"20,3";"92,0";"92,0";"91,0";"19,1";"19,1";"18,8";"1018,7";"1018,7";"1018,6";"0,9";"329,0";"5,1";"113,90";"1,4"
"09/09/2020";"2100";"20,4";"20,4";"20,3";"92,0";"92,0";"92,0";"19,1";"19,1";"19,0";"1019,0";"1019,1";"1018,7";"0,5";"5,0";"2,8";"29,70";"0,4"
"09/09/2020";"2200";"20,4";"20,4";"20,4";"92,0";"92,0";"92,0";"19,1";"19,1";"19,1";"1019,5";"1019,5";"1019,0";"0,8";"335,0";"3,7";"0,30";"1,0"
"09/09/2020";"2300";"20,5";"20,5";"20,4";"92,0";"92,0";"92,0";"19,2";"19,2";"19,1";"1019,6";"1019,7";"1019,5";"1,5";"348,0";"3,7";"";"1,2"
"10/09/2020";"0000";"20,6";"20,6";"20,5";"92,0";"92,0";"92,0";"19,3";"19,3";"19,2";"1019,5";"1019,6";"1019,5";"1,5";"354,0";"4,5";"";"1,0"
"10/09/2020";"0100";"20,8";"20,8";"20,6";"91,0";"92,0";"91,0";"19,3";"19,4";"19,3";"1019,7";"1019,8";"1019,5";"1,5";"358,0";"5,3";"";"1,6"
"10/09/2020";"0200";"20,7";"20,8";"20,6";"92,0";"92,0";"91,0";"19,3";"19,3";"19,2";"1019,4";"1019,7";"1019,4";"1,0";"357,0";"5,1";"";"2,6"
"10/09/2020";"0300";"20,8";"20,8";"20,7";"92,0";"92,0";"92,0";"19,4";"19,4";"19,3";"1019,0";"1019,5";"1019,0";"2,5";"335,0";"5,6";"";"0,4"
"10/09/2020";"0400";"20,8";"20,8";"20,8";"92,0";"92,0";"92,0";"19,4";"19,4";"19,4";"1017,9";"1019,0";"1017,9";"3,1";"351,0";"9,0";"";"1,2"
"10/09/2020";"0500";"20,6";"20,8";"20,6";"92,0";"92,0";"92,0";"19,3";"19,4";"19,3";"1017,2";"1018,0";"1017,1";"2,4";"335,0";"6,9";"";"0,4"
"10/09/2020";"0600";"21,1";"21,2";"20,6";"87,0";"92,0";"87,0";"19,0";"19,3";"18,9";"1016,2";"1017,2";"1016,2";"2,6";"340,0";"5,8";"1,80";"0,0"
"10/09/2020";"0700";"20,8";"21,1";"20,7";"88,0";"89,0";"87,0";"18,7";"19,0";"18,7";"1015,1";"1016,2";"1015,1";"2,0";"314,0";"4,9";"0,80";"0,0"
"10/09/2020";"0800";"20,4";"20,8";"20,4";"90,0";"90,0";"88,0";"18,6";"18,8";"18,6";"1014,8";"1015,1";"1014,5";"1,5";"357,0";"4,0";"";"0,0"
"10/09/2020";"0900";"20,7";"20,9";"20,3";"86,0";"90,0";"85,0";"18,2";"18,7";"18,1";"1014,7";"1014,8";"1014,2";"2,2";"294,0";"6,9";"";"0,0"
"10/09/2020";"1000";"20,7";"20,7";"20,3";"85,0";"88,0";"85,0";"18,2";"18,3";"18,2";"1014,7";"1014,9";"1014,4";"1,7";"2,0";"4,6";"11,40";"0,0"
"10/09/2020";"1100";"20,9";"20,9";"20,7";"85,0";"85,0";"85,0";"18,3";"18,3";"18,1";"1015,4";"1015,5";"1014,7";"1,1";"359,0";"4,6";"140,40";"0,0"
"10/09/2020";"1200";"22,4";"22,4";"20,9";"80,0";"85,0";"80,0";"18,7";"18,9";"18,3";"1015,9";"1015,9";"1015,4";"2,1";"5,0";"4,9";"1016,10";"0,0"
"10/09/2020";"1300";"23,3";"24,2";"22,2";"76,0";"80,0";"73,0";"18,9";"19,3";"18,5";"1016,2";"1016,4";"1015,9";"1,7";"125,0";"4,8";"1751,30";"0,0"
"10/09/2020";"1400";"24,1";"24,5";"22,6";"75,0";"79,0";"72,0";"19,4";"19,6";"18,2";"1016,1";"1016,4";"1016,0";"1,0";"167,0";"3,5";"2282,60";"0,0"
"10/09/2020";"1500";"25,0";"25,0";"23,9";"71,0";"76,0";"68,0";"19,4";"19,8";"17,9";"1015,7";"1016,1";"1015,7";"0,7";"142,0";"2,7";"2578,80";"0,0"
"10/09/2020";"1600";"23,9";"25,8";"23,9";"72,0";"72,0";"66,0";"18,5";"19,7";"18,2";"1015,2";"1015,7";"1015,1";"4,4";"128,0";"7,1";"2674,60";"0,0"
"10/09/2020";"1700";"22,4";"24,5";"22,4";"74,0";"74,0";"68,0";"17,5";"19,2";"17,3";"1014,8";"1015,2";"1014,8";"2,8";"149,0";"7,1";"2583,10";"0,0"
"10/09/2020";"1800";"22,0";"22,5";"21,7";"76,0";"77,0";"74,0";"17,6";"18,0";"17,3";"1014,8";"1014,8";"1014,6";"3,2";"155,0";"7,6";"2194,60";"0,0"
"10/09/2020";"1900";"21,1";"22,1";"21,1";"77,0";"79,0";"75,0";"17,0";"17,8";"16,9";"1014,9";"1014,9";"1014,6";"2,8";"123,0";"6,0";"963,60";"0,0"
"10/09/2020";"2000";"20,0";"21,1";"20,0";"82,0";"83,0";"77,0";"16,8";"17,3";"16,8";"1015,4";"1015,4";"1014,8";"2,9";"154,0";"6,9";"304,00";"0,0"
"10/09/2020";"2100";"19,7";"20,1";"19,6";"83,0";"84,0";"82,0";"16,8";"17,3";"16,7";"1015,8";"1015,8";"1015,2";"2,9";"133,0";"7,8";"79,10";"0,0"
"10/09/2020";"2200";"19,7";"19,8";"19,5";"83,0";"84,0";"83,0";"16,8";"16,9";"16,6";"1016,3";"1016,4";"1015,7";"3,3";"149,0";"6,5";"2,20";"0,0"
"10/09/2020";"2300";"20,0";"20,1";"19,5";"82,0";"85,0";"81,0";"16,9";"17,0";"16,6";"1016,7";"1016,7";"1016,3";"4,9";"142,0";"8,4";"";"0,0"
"11/09/2020";"0000";"20,2";"20,3";"19,9";"76,0";"84,0";"74,0";"15,9";"17,1";"15,5";"1017,0";"1017,0";"1016,7";"3,1";"152,0";"7,5";"";"0,0"
"11/09/2020";"0100";"19,7";"20,2";"19,7";"77,0";"77,0";"74,0";"15,5";"15,9";"15,1";"1017,3";"1017,5";"1016,9";"1,9";"172,0";"7,0";"";"0,0"
"11/09/2020";"0200";"19,0";"19,7";"19,0";"82,0";"82,0";"75,0";"16,0";"16,0";"15,1";"1017,7";"1017,7";"1017,3";"2,9";"149,0";"7,0";"";"0,0"
"11/09/2020";"0300";"18,8";"19,0";"18,8";"83,0";"83,0";"82,0";"15,9";"16,0";"15,7";"1017,5";"1017,7";"1017,5";"1,9";"165,0";"7,0";"";"0,0"
"11/09/2020";"0400";"18,6";"18,9";"18,6";"83,0";"84,0";"83,0";"15,8";"16,0";"15,6";"1016,9";"1017,5";"1016,9";"1,3";"174,0";"4,3";"";"0,0"
"11/09/2020";"0500";"18,2";"18,7";"18,2";"86,0";"86,0";"84,0";"15,8";"16,0";"15,8";"1016,2";"1016,9";"1016,2";"0,9";"155,0";"3,4";"";"0,0"
"11/09/2020";"0600";"17,0";"18,2";"17,0";"90,0";"90,0";"86,0";"15,4";"15,8";"15,3";"1015,6";"1016,2";"1015,6";"0,3";"190,0";"1,8";"";"0,0"
"11/09/2020";"0700";"16,2";"17,0";"16,2";"92,0";"92,0";"90,0";"14,9";"15,5";"14,9";"1015,6";"1015,7";"1015,5";"0,1";"331,0";"1,3";"";"0,0"
"11/09/2020";"0800";"16,2";"16,6";"15,9";"93,0";"93,0";"92,0";"15,0";"15,4";"14,7";"1015,9";"1015,9";"1015,5";"0,4";"320,0";"1,4";"";"0,0"
"11/09/2020";"0900";"16,7";"16,7";"16,1";"92,0";"93,0";"92,0";"15,4";"15,6";"14,9";"1016,2";"1016,2";"1015,8";"1,4";"338,0";"2,7";"";"0,0"
"11/09/2020";"1000";"17,2";"17,2";"16,7";"88,0";"92,0";"88,0";"15,2";"15,4";"15,1";"1016,4";"1016,4";"1016,1";"2,0";"352,0";"4,7";"36,40";"0,0"
"11/09/2020";"1100";"18,2";"18,3";"17,2";"85,0";"88,0";"85,0";"15,7";"15,7";"15,2";"1017,0";"1017,0";"1016,4";"2,2";"339,0";"5,2";"401,30";"0,0"
"11/09/2020";"1200";"19,4";"19,4";"18,1";"82,0";"85,0";"81,0";"16,1";"16,2";"15,4";"1017,0";"1017,2";"1017,0";"2,7";"349,0";"6,1";"1155,90";"0,0"
"11/09/2020";"1300";"20,5";"20,6";"19,4";"75,0";"82,0";"74,0";"15,9";"16,6";"15,7";"1016,6";"1017,0";"1016,6";"2,3";"11,0";"6,1";"1920,80";"0,0"
"11/09/2020";"1400";"21,7";"21,7";"20,4";"72,0";"76,0";"71,0";"16,5";"16,9";"15,9";"1015,8";"1016,5";"1015,8";"2,2";"13,0";"5,5";"2148,20";"0,0"
"11/09/2020";"1500";"23,6";"23,7";"21,6";"63,0";"73,0";"63,0";"16,1";"17,0";"16,0";"1014,8";"1015,8";"1014,8";"2,7";"15,0";"7,5";"2658,90";"0,0"
"11/09/2020";"1600";"24,8";"24,8";"23,5";"54,0";"64,0";"54,0";"14,9";"16,2";"14,9";"1013,7";"1014,8";"1013,7";"3,0";"8,0";"7,4";"2831,80";"0,0"
"11/09/2020";"1700";"24,5";"25,2";"24,5";"60,0";"60,0";"52,0";"16,2";"16,2";"14,4";"1012,8";"1013,7";"1012,8";"3,3";"7,0";"7,8";"2693,50";"0,0"
"11/09/2020";"1800";"24,6";"24,7";"24,0";"60,0";"63,0";"59,0";"16,4";"16,9";"16,0";"1011,7";"1012,9";"1011,7";"3,1";"3,0";"9,3";"2287,60";"0,0"
"11/09/2020";"1900";"22,9";"24,8";"22,9";"64,0";"64,0";"59,0";"15,7";"16,8";"15,7";"1011,3";"1011,8";"1011,2";"3,6";"7,0";"8,1";"1699,20";"0,0"
"11/09/2020";"2000";"22,2";"22,9";"22,0";"68,0";"68,0";"62,0";"16,1";"16,1";"15,1";"1011,5";"1011,5";"1011,3";"2,7";"6,0";"8,2";"962,20";"0,0"
"11/09/2020";"2100";"21,1";"22,2";"21,1";"76,0";"76,0";"68,0";"16,7";"16,7";"16,1";"1011,7";"1011,8";"1011,5";"2,9";"11,0";"6,8";"207,40";"0,0"
"11/09/2020";"2200";"21,0";"21,2";"20,9";"78,0";"79,0";"76,0";"17,1";"17,1";"16,7";"1011,9";"1012,0";"1011,7";"2,1";"11,0";"7,4";"2,20";"0,0"
"11/09/2020";"2300";"20,5";"21,2";"20,5";"79,0";"79,0";"77,0";"16,8";"17,1";"16,7";"1012,2";"1012,3";"1011,9";"2,4";"11,0";"6,9";"";"0,0"
"12/09/2020";"0000";"20,4";"20,8";"20,4";"80,0";"80,0";"79,0";"16,8";"17,2";"16,8";"1012,9";"1012,9";"1012,2";"2,5";"18,0";"7,7";"";"0,0"
"12/09/2020";"0100";"20,5";"20,5";"20,3";"79,0";"80,0";"79,0";"16,8";"16,9";"16,5";"1013,1";"1013,3";"1012,8";"2,4";"6,0";"7,7";"";"0,0"
"12/09/2020";"0200";"20,4";"20,7";"20,3";"76,0";"79,0";"76,0";"16,1";"16,8";"16,1";"1013,2";"1013,2";"1013,0";"4,4";"354,0";"10,5";"";"0,0"
"12/09/2020";"0300";"20,1";"20,4";"20,1";"80,0";"80,0";"76,0";"16,4";"16,5";"16,1";"1012,8";"1013,2";"1012,8";"3,3";"350,0";"8,8";"";"0,0"
"12/09/2020";"0400";"19,8";"20,2";"19,8";"81,0";"81,0";"79,0";"16,5";"16,6";"16,4";"1012,4";"1012,8";"1012,4";"3,0";"347,0";"7,5";"";"0,0"
"12/09/2020";"0500";"19,8";"19,9";"19,7";"82,0";"82,0";"81,0";"16,6";"16,7";"16,5";"1011,9";"1012,4";"1011,9";"2,7";"355,0";"7,0";"";"0,0"
"12/09/2020";"0600";"19,5";"19,8";"19,4";"84,0";"84,0";"82,0";"16,7";"16,7";"16,5";"1011,5";"1012,0";"1011,5";"2,0";"338,0";"5,7";"";"0,0"
"12/09/2020";"0700";"19,2";"19,5";"19,2";"85,0";"85,0";"84,0";"16,7";"16,8";"16,6";"1011,0";"1011,5";"1011,0";"2,7";"348,0";"5,7";"";"0,0"
"12/09/2020";"0800";"19,5";"19,5";"19,2";"85,0";"86,0";"85,0";"16,9";"16,9";"16,7";"1011,0";"1011,1";"1010,9";"3,8";"354,0";"8,3";"";"0,0"
"12/09/2020";"0900";"19,5";"19,6";"19,4";"85,0";"86,0";"85,0";"17,0";"17,1";"16,9";"1011,8";"1011,8";"1010,9";"3,3";"354,0";"8,8";"";"0,0"
"12/09/2020";"1000";"19,6";"20,1";"19,5";"86,0";"87,0";"84,0";"17,2";"17,8";"17,0";"1014,4";"1014,4";"1011,8";"2,1";"92,0";"10,3";"41,30";"0,0"
"12/09/2020";"1100";"21,0";"21,1";"19,5";"84,0";"87,0";"82,0";"18,1";"18,2";"17,2";"1015,3";"1015,3";"1014,4";"1,4";"194,0";"5,8";"401,30";"0,0"
"12/09/2020";"1200";"23,1";"23,1";"21,0";"75,0";"84,0";"74,0";"18,3";"18,4";"17,9";"1015,6";"1015,8";"1015,3";"1,1";"356,0";"4,0";"1199,60";"0,0"
"12/09/2020";"1300";"25,6";"25,7";"23,1";"64,0";"75,0";"62,0";"18,4";"18,9";"17,5";"1015,5";"1015,6";"1015,3";"1,0";"133,0";"2,8";"1871,90";"0,0"
"12/09/2020";"1400";"26,9";"27,3";"25,2";"53,0";"64,0";"50,0";"16,4";"18,5";"15,9";"1015,9";"1016,0";"1015,5";"2,1";"161,0";"4,4";"2330,60";"0,0"
"12/09/2020";"1500";"26,3";"26,9";"25,4";"55,0";"58,0";"52,0";"16,5";"17,0";"16,0";"1015,9";"1016,0";"1015,7";"3,2";"160,0";"7,6";"2100,10";"0,0"
"12/09/2020";"1600";"25,2";"26,4";"25,0";"62,0";"62,0";"53,0";"17,3";"17,4";"15,9";"1015,3";"1015,8";"1015,3";"3,6";"141,0";"7,3";"2562,70";"0,0"
"12/09/2020";"1700";"25,2";"25,7";"24,8";"57,0";"63,0";"55,0";"16,1";"17,5";"15,8";"1014,5";"1015,6";"1014,5";"3,6";"149,0";"7,9";"1480,80";"0,0"
"12/09/2020";"1800";"25,1";"25,3";"24,1";"61,0";"65,0";"56,0";"17,2";"17,9";"15,9";"1014,0";"1014,5";"1014,0";"2,4";"147,0";"7,4";"1178,00";"0,0"
"12/09/2020";"1900";"25,0";"25,5";"24,9";"64,0";"64,0";"60,0";"17,6";"17,8";"17,0";"1014,0";"1014,0";"1013,8";"2,1";"144,0";"5,0";"1666,00";"0,0"
"12/09/2020";"2000";"24,7";"25,3";"24,7";"65,0";"66,0";"60,0";"17,7";"18,0";"16,8";"1014,6";"1014,6";"1014,0";"1,3";"158,0";"4,8";"920,40";"0,0"
"12/09/2020";"2100";"23,0";"24,8";"23,0";"72,0";"72,0";"62,0";"17,6";"17,8";"16,9";"1015,5";"1015,5";"1014,6";"3,3";"112,0";"6,1";"271,30";"0,0"
"12/09/2020";"2200";"21,4";"23,0";"21,4";"80,0";"81,0";"72,0";"17,8";"18,0";"17,4";"1016,4";"1016,5";"1015,5";"2,4";"135,0";"6,2";"1,50";"0,0"
"12/09/2020";"2300";"20,8";"21,5";"20,7";"83,0";"83,0";"79,0";"17,7";"17,9";"17,5";"1017,2";"1017,6";"1016,4";"6,3";"135,0";"10,8";"";"0,0"
"13/09/2020";"0000";"19,9";"20,8";"19,8";"86,0";"86,0";"82,0";"17,5";"17,7";"17,3";"1018,2";"1018,3";"1017,2";"4,0";"147,0";"10,8";"";"0,0"
"13/09/2020";"0100";"19,4";"20,0";"19,3";"85,0";"86,0";"85,0";"16,9";"17,6";"16,8";"1018,7";"1018,8";"1018,2";"3,3";"127,0";"7,3";"";"0,0"
"13/09/2020";"0200";"19,2";"19,5";"19,1";"86,0";"86,0";"85,0";"16,8";"17,1";"16,7";"1018,7";"1018,9";"1018,6";"2,5";"158,0";"6,1";"";"0,0"
"13/09/2020";"0300";"19,1";"19,2";"18,9";"88,0";"88,0";"86,0";"17,0";"17,0";"16,7";"1018,4";"1018,7";"1018,3";"1,8";"169,0";"5,9";"";"0,0"
"13/09/2020";"0400";"19,1";"19,1";"18,9";"87,0";"88,0";"87,0";"16,9";"17,0";"16,7";"1018,5";"1018,5";"1018,3";"0,9";"204,0";"4,8";"";"0,0"
"13/09/2020";"0500";"19,2";"19,2";"19,0";"86,0";"87,0";"86,0";"16,9";"16,9";"16,8";"1018,3";"1018,6";"1018,3";"0,5";"183,0";"2,0";"";"0,0"
"13/09/2020";"0600";"19,2";"19,3";"19,2";"86,0";"86,0";"86,0";"16,9";"17,0";"16,8";"1017,8";"1018,3";"1017,8";"0,1";"266,0";"1,5";"";"0,0"
"13/09/2020";"0700";"19,1";"19,3";"19,0";"87,0";"87,0";"86,0";"16,9";"17,0";"16,8";"1017,3";"1017,8";"1017,2";"0,6";"249,0";"1,9";"";"0,0"
"13/09/2020";"0800";"19,2";"19,3";"19,1";"87,0";"87,0";"86,0";"16,9";"16,9";"16,8";"1017,1";"1017,3";"1017,1";"0,1";"294,0";"1,3";"";"0,0"
"13/09/2020";"0900";"18,8";"19,2";"18,8";"88,0";"88,0";"86,0";"16,7";"16,9";"16,6";"1017,3";"1017,3";"1017,1";"0,4";"300,0";"2,0";"";"0,0"
"13/09/2020";"1000";"18,9";"19,0";"18,3";"89,0";"90,0";"88,0";"17,1";"17,2";"16,5";"1017,3";"1017,3";"1017,2";"0,0";"293,0";"0,9";"36,90";"0,0"
"13/09/2020";"1100";"21,3";"21,3";"18,9";"76,0";"89,0";"76,0";"16,9";"17,5";"16,7";"1017,6";"1017,7";"1017,3";"0,9";"7,0";"2,2";"376,10";"0,0"
"13/09/2020";"1200";"23,0";"23,1";"21,3";"68,0";"76,0";"67,0";"16,8";"17,3";"16,2";"1017,8";"1017,8";"1017,4";"1,3";"344,0";"3,6";"1097,70";"0,0"
"13/09/2020";"1300";"23,9";"24,2";"22,8";"66,0";"69,0";"64,0";"17,1";"17,4";"16,5";"1017,5";"1017,9";"1017,5";"2,0";"5,0";"5,1";"1766,50";"0,0"
"13/09/2020";"1400";"25,0";"25,4";"23,9";"64,0";"67,0";"63,0";"17,7";"18,2";"16,9";"1016,8";"1017,6";"1016,8";"2,1";"14,0";"5,1";"2294,80";"0,0"
"13/09/2020";"1500";"26,1";"26,2";"25,0";"60,0";"64,0";"59,0";"17,7";"18,3";"17,4";"1015,7";"1016,8";"1015,7";"2,4";"14,0";"6,6";"2658,10";"0,0"
"13/09/2020";"1600";"26,5";"26,7";"25,9";"62,0";"62,0";"58,0";"18,6";"18,7";"17,2";"1014,6";"1015,7";"1014,6";"3,0";"30,0";"6,1";"2763,30";"0,0"
